"PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherThrows","PitcherTeam","Batter","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","Tilt","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","EffectiveVelo","MaxHeight","SpeedDrop","ContactPositionX","ContactPositionY","ContactPositionZ","UTCDate","UTCTime","AutoHitType","System","Catcher","CatcherThrows","CatcherTeam","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence"
264,2024-06-01,1899-12-31 00:07:09.5,4,4,"Pitcher 5","Right","USA","Hitter 15","Right","Visitors","Undefined",7,"Bottom",2,2,1,"ChangeUp","Changeup","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,82.37306,-0.880103,-4.570201,2299.305691,260.81501,1899-12-31 02:45:00,5.74194,2.74255,5.8669,-37.29112,4.19918,17.57505,1.81411,"-4.7350000000000003E-2",75.36889,-7.755951,-1.425742,0.463601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.29485,2.80508,-2.38186,50,5.64874,8.85051,-119.31673,-3.05262,-14.80451,23.48407,-28.14018,"Visitors","USA","Coleman Field","USA Baseball","USA",81.30356,NA,7.00417,NA,NA,NA,2024-07-03,1899-12-31 00:07:09.5,NA,"v3","Catcher 2","Right","USA",54.63442,-120.22542,11.74204,5.74579,-1.96376,-14.07009,-2.73541,9.42336,-7.40226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
265,2024-06-01,1899-12-31 00:07:40.3,4,5,"Pitcher 5","Right","USA","Hitter 15","Right","Visitors","Undefined",7,"Bottom",2,2,2,"Fastball","Four-Seam","BallCalled","Undefined","Undefined","Undefined",0,0,96.99192,-2.1182,-5.255313,2407.578429,211.701686,1899-12-31 01:00:00,6.17171,2.35528,5.62029,-11.34505,19.34572,11.24438,3.24024,"-1.62599",87.10686,-4.333448,-3.26124,0.398727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.30205,10.74111,-1.91281,50,5.98305,12.31552,-139.94691,-5.4981,-14.27886,35.70441,-11.17018,"Visitors","USA","Coleman Field","USA Baseball","USA",94.53199,NA,9.88506,NA,NA,NA,2024-07-03,1899-12-31 00:07:40.3,NA,"v3","Catcher 2","Right","USA",54.87576,-141.18538,17.85221,6.16704,-5.11064,-5.58509,-2.34858,12.81081,-7.13943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
266,2024-06-01,1899-12-31 00:08:06.1,4,6,"Pitcher 5","Right","USA","Hitter 15","Right","Visitors","Undefined",7,"Bottom",2,3,2,"Slider","Slider","BallCalled","Walk","Undefined","Undefined",0,0,88.67481,-1.631731,-3.841255,2412.469599,89.267156,1899-12-31 09:00:00,5.6357,3.02886,5.54739,-35.86494,1.52665,-1.96181,1.11823,"-0.72972999999999999",78.91276,-8.23563,-4.190259,0.440107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48291,1.82992,-2.69445,50,5.47076,8.68061,-127.98009,-4.97654,-0.77257,35.11859,-29.24654,"Visitors","USA","Coleman Field","USA Baseball","USA",85.64377,NA,9.76205,NA,NA,NA,2024-07-03,1899-12-31 00:08:06.1,NA,"v3","Catcher 2","Right","USA",54.94832,-129.33081,17.55929,5.64053,-3.85166,-14.62327,-3.02889,8.71033,-0.38629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
267,2024-06-01,1899-12-31 00:08:56.7,5,1,"Pitcher 5","Right","USA","Hitter 16","Right","Visitors","Undefined",7,"Bottom",2,0,0,"ChangeUp","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,82.57239,-1.559175,-3.228383,2302.210071,262.53852,1899-12-31 02:45:00,5.70092,2.82195,5.68518,-38.06624,3.67866,17.10938,1.07274,"1.23532",75.2694,-8.55545,-0.168104,0.465021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.74473,2.73236,-2.56111,50,5.5455,6.07316,-119.66092,-4.53481,-13.99124,25.1936,-28.25099,"Visitors","USA","Coleman Field","USA Baseball","USA",81.05527,NA,7.30299,NA,NA,NA,2024-07-03,1899-12-31 00:08:56.7,NA,"v3","Catcher 2","Right","USA",54.81617,-120.67066,12.5968,5.70456,-3.40253,-14.1255,-2.81576,6.63392,-6.99562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
268,2024-06-01,1899-12-31 00:10:06.8,5,2,"Pitcher 5","Right","USA","Hitter 16","Right","Visitors","Undefined",7,"Bottom",2,1,0,"Fastball","Four-Seam","BallCalled","Undefined","Undefined","Undefined",0,0,96.19656,-0.14401,-2.697339,2309.31231,211.195463,1899-12-31 01:00:00,6.19636,2.56409,5.39548,-13.39375,17.79363,10.10079,4.9451,"0.87607999999999997",86.55017,-2.718763,-0.904146,0.40194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.86363,9.25965,-2.33034,50,6.17447,6.05483,-139.29058,-0.7656,-11.37887,34.8621,-14.20486,"Visitors","USA","Coleman Field","USA Baseball","USA",93.77638,NA,9.64639,NA,NA,NA,2024-07-03,1899-12-31 00:10:06.8,NA,"v3","Catcher 2","Right","USA",55.10062,-140.56138,17.43105,6.19294,-0.2478,-7.10243,-2.55862,6.46961,-5.68944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
269,2024-06-01,1899-12-31 00:10:32.1,5,3,"Pitcher 5","Right","USA","Hitter 16","Right","Visitors","Undefined",7,"Bottom",2,2,0,"Slider","Slider","InPlay","Undefined","GroundBall","Out",1,0,86.98345,-0.506041,-2.393805,2365.130146,80.853955,1899-12-31 08:45:00,5.68912,3.00846,5.39761,-37.96541,0.7074,-5.03154,2.05068,"0.34455000000000002",77.84489,-7.480771,-3.288303,0.447584,88.62661,8.947888,-17.219971,902.354343,NA,NA,NA,122.72639,122.72639,-17.401826,1.072459,1.67051,0.94315,-2.79113,50,5.61754,5.48224,-125.8341,-2.52152,2.60246,32.28501,-30.70471,"Visitors","USA","Coleman Field","USA Baseball","USA",84.21317,6.74134,9.13856,1.83506,2.09516,-0.36886,2024-07-03,1899-12-31 00:10:32.1,"LineDrive","v3","Catcher 2","Right","USA",55.0999,-127.13583,16.14251,5.69425,-1.2835,-15.35236,-3.01006,5.37731,1.30123,12.595148,1.83506,122.64792,-15.88701,2.00971,-0.42141,0.0759,-0.01359,0.00245,"-2.5000000000000001E-4",2.09516,20.21743,-23.20036,2.84833,-0.57991,0.13748,-0.02733,0.00485,"-5.5000000000000003E-4",-0.36886,-38.01273,3.9201,-0.07559,0.00549,0.00909,-0.00288,"5e-04","-6.0000000000000002E-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA
270,2024-06-01,1899-12-31 00:13:18.4,1,1,"Pitcher 7","Right","Visitors","Hitter 1","Right","USA","Undefined",8,"Top",0,0,0,"Fastball","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,85.19751,-0.68139,-0.69898,1769.055312,184.120974,1899-12-31 12:15:00,6.44821,1.03511,5.68631,-18.1156,20.8497,1.40854,4.30338,"0.50094000000000005",77.42184,-4.137157,-0.447201,0.449273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91433,11.14709,-0.97715,50,6.37966,1.44857,-123.6274,-1.97531,-1.40818,25.76572,-15.00632,"Visitors","USA","Coleman Field","USA Baseball","USA",83.89652,NA,7.77567,NA,NA,NA,2024-07-03,1899-12-31 00:13:18.4,NA,"v3","Catcher 1","Right","Visitors",54.81052,-124.62594,12.88286,6.44494,-1.39374,-7.50316,-1.03435,1.50314,-0.70409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
271,2024-06-01,1899-12-31 00:13:32.8,1,2,"Pitcher 7","Right","Visitors","Hitter 1","Right","USA","Undefined",8,"Top",0,1,0,"Fastball","Four-Seam","InPlay","Undefined","LineDrive","Out",1,0,85.15294,-1.866344,-1.448365,1834.933569,189.282561,1899-12-31 12:15:00,6.36568,0.73468,5.64075,-20.7404,18.42119,2.79319,2.89505,"-0.38401000000000002",77.4575,-5.776924,-0.949493,0.450403,94.06005,18.849747,22.793258,2650.621675,98.2178,30.99106,49.5304,287.4214,277.24571,33.142498,3.15311,-1.84913,10.2954,-0.61345,50,6.19409,3.00613,-123.48343,-4.6505,-2.83667,26.07413,-16.3803,"Visitors","USA","Coleman Field","USA Baseball","USA",83.68595,34.88381,7.69544,0.97475,2.88774,0.40825,2024-07-03,1899-12-31 00:13:32.8,"LineDrive","v3","Catcher 1","Right","Visitors",54.8578,-124.50495,13.03707,6.36372,-4.00876,-8.19015,-0.7334,3.11726,-1.41833,235.498433,0.97508,120.34894,-23.57617,5.0527,-0.95501,0.12505,-0.0057,-0.00191,"3.2000000000000003E-4",2.88747,44.58111,-16.68347,0.96127,-0.19077,0.08059,-0.02826,0.00633,"-5.9999999999999995E-4",0.40804,50.58518,1.99096,-1.65602,0.59115,-0.1921,0.0548,"-9.8899999999999995E-3","7.6999999999999996E-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Medium",NA,NA,NA
272,2024-06-01,1899-12-31 00:14:19.7,2,1,"Pitcher 7","Right","Visitors","Hitter 2","Left","USA","Undefined",8,"Top",1,0,0,"Slider","Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,75.23306,2.337112,-0.027159,2113.170104,300.957845,1899-12-31 04:00:00,6.30045,1.2929,5.23074,-51.68109,-0.69661,3.99,4.19191,"1.5998699999999999",68.49214,-7.092755,0.680364,0.513914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97874,-0.45283,-1.29342,50,6.47768,-0.10731,-109.03882,2.71005,-2.36629,20.37399,-32.71556,"Visitors","USA","Coleman Field","USA Baseball","USA",73.34389,NA,6.74092,NA,NA,NA,2024-07-03,1899-12-31 00:14:19.7,NA,"v3","Catcher 1","Right","Visitors",55.2677,-110.01869,10.187,6.30951,4.28348,-16.35778,-1.291,0.00649,-1.18314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
273,2024-06-01,1899-12-31 00:14:39.1,2,2,"Pitcher 7","Right","Visitors","Hitter 2","Left","USA","Undefined",8,"Top",1,1,0,"Fastball","Changeup","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,85.55578,-2.537462,-1.515948,1853.228979,204.288184,1899-12-31 12:45:00,6.31943,1.01927,5.65553,-18.03044,20.59222,8.71969,2.448,"0.33176",78.16231,-5.951041,0.041927,0.447293,77.38659,47.134812,-106.972382,5545.313849,NA,NA,NA,NA,25.85717,NA,NA,-4.86784,11.56079,-0.89657,50,6.09316,2.92304,-124.0854,-6.02414,-7.57736,25.20209,-14.17827,"Visitors","USA","Coleman Field","USA Baseball","USA",84.26781,27.85092,7.39348,1.18371,2.49759,-0.2549,2024-07-03,1899-12-31 00:14:39.1,NA,"v3","Catcher 1","Right","Visitors",54.84413,-125.06539,12.60104,6.31669,-5.47282,-7.08914,-1.01596,3.21768,-3.78868,NA,1.20018,-23.16534,-11.09994,NA,NA,NA,NA,NA,NA,2.51189,82.65402,-33.02756,NA,NA,NA,NA,NA,NA,-0.26496,-73.4721,16.53079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Medium","Low",NA,NA,NA
274,2024-06-01,1899-12-31 00:15:23.8,2,3,"Pitcher 7","Right","Visitors","Hitter 2","Left","USA","Undefined",8,"Top",1,1,1,"Splitter","Changeup","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,75.14526,1.176146,-1.453082,1459.247193,341.650604,1899-12-31 05:30:00,6.2053,1.22469,5.4064,-56.5846,-5.30264,2.37906,2.59246,"6.1150000000000003E-2",68.03969,-9.155597,-1.029222,0.515411,65.39914,-24.056951,81.911607,NA,NA,NA,NA,7.33638,7.33638,57.912698,0.072375,-1.68984,-2.59008,-1.09703,50,6.27032,2.67279,-108.90145,0.38802,-1.9896,22.61598,-35.22357,"Visitors","USA","Coleman Field","USA Baseball","USA",73.13084,2.84317,7.10557,3.00107,2.84317,-0.08978,2024-07-03,1899-12-31 00:15:23.8,"GroundBall","v3","Catcher 1","Right","Visitors",55.0942,-109.9543,11.30799,6.21409,2.02779,-17.61179,-1.22362,2.76541,-0.9948,NA,3.0004,12.38133,NA,NA,NA,NA,NA,NA,NA,2.8453,-39.28392,NA,NA,NA,NA,NA,NA,NA,-0.09452,87.12224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Estimated","Estimated",NA,NA,NA
275,2024-06-01,1899-12-31 00:15:54,2,4,"Pitcher 7","Right","Visitors","Hitter 2","Left","USA","Undefined",8,"Top",1,1,2,"Splitter","Splitter","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,76.36677,0.971096,-2.368814,1070.850406,323.642018,1899-12-31 04:45:00,6.19665,1.14871,5.3707,-51.84263,-2.02748,2.84654,2.7878,"-0.83635999999999999",68.97758,-8.51051,-1.862718,0.507987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23154,-0.85476,-0.93831,50,6.24708,4.46426,-110.57902,0.15904,-2.7077,23.40136,-33.21119,"Visitors","USA","Coleman Field","USA Baseball","USA",74.19968,NA,7.38919,NA,NA,NA,2024-07-03,1899-12-31 00:15:54,NA,"v3","Catcher 1","Right","Visitors",55.12867,-111.6591,11.70068,6.20436,1.69189,-16.6056,-1.14724,4.58923,-1.35385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
276,2024-06-01,1899-12-31 00:16:30.4,2,5,"Pitcher 7","Right","Visitors","Hitter 2","Left","USA","Undefined",8,"Top",1,1,2,"ChangeUp","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,80.46024,0.87705,-3.309267,1586.156843,275.711746,1899-12-31 03:15:00,4.11289,4.4065,5.65113,-43.93581,-0.21535,16.22639,1.27104,"2.6686800000000002",73.57473,-7.183493,-0.412789,0.475898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.2004,0.03756,-4.13633,50,4.15928,6.11372,-116.6975,0.31937,-12.65218,22.52865,-32.12241,"Visitors","USA","Coleman Field","USA Baseball","USA",79.20281,NA,6.8855,NA,NA,NA,2024-07-03,1899-12-31 00:16:30.4,NA,"v3","Catcher 1","Right","Visitors",54.85095,-117.63026,11.26433,4.11852,1.64934,-16.06121,-4.4003,6.63756,-6.32609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
277,2024-06-01,1899-12-31 00:16:51.8,2,6,"Pitcher 7","Right","Visitors","Hitter 2","Left","USA","Undefined",8,"Top",1,2,2,"ChangeUp","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,76.33493,1.425287,0.490135,2816.52066,266.747096,1899-12-31 03:00:00,6.23896,1.29233,5.45323,-46.99629,2.14882,8.67678,3.65723,"2.4742500000000001",69.48387,-7.197621,2.035574,0.504559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.17681,1.21087,-1.34152,50,6.33296,-1.28853,-110.70106,1.21516,-5.13847,21.35014,-30.68439,"Visitors","USA","Coleman Field","USA Baseball","USA",74.70378,NA,6.85106,NA,NA,NA,2024-07-03,1899-12-31 00:16:51.8,NA,"v3","Catcher 1","Right","Visitors",55.04467,-111.66975,10.67507,6.24624,2.60736,-15.3422,-1.28835,-1.05539,-2.56924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
278,2024-06-01,1899-12-31 00:17:16.8,2,7,"Pitcher 7","Right","Visitors","Hitter 2","Left","USA","Undefined",8,"Top",1,3,2,"Fastball","Four-Seam","BallCalled","Walk","Undefined","Undefined",0,0,85.69716,-4.374739,-2.062748,1794.446304,186.933229,1899-12-31 12:15:00,6.16962,1.12623,5.81782,-21.42119,16.80284,1.89728,0.30633,"-0.63443000000000005",78.99127,-8.354898,-1.722713,0.444979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53961,10.16221,-0.9585,50,5.79795,4.39729,-124.13909,-10.16101,-2.41,24.1262,-16.26682,"Visitors","USA","Coleman Field","USA Baseball","USA",84.70607,NA,6.70589,NA,NA,NA,2024-07-03,1899-12-31 00:17:16.8,NA,"v3","Catcher 1","Right","Visitors",54.6842,-125.04614,12.0631,6.16847,-9.54944,-8.13341,-1.12552,4.4879,-1.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
279,2024-06-01,1899-12-31 00:18:09.9,3,1,"Pitcher 7","Right","Visitors","Hitter 3","Right","USA","Undefined",8,"Top",1,0,0,"Slider","Slider","InPlay","Undefined","FlyBall","Out",1,0,75.69686,-0.195509,-0.776653,2873.996078,155.628396,1899-12-31 11:15:00,6.29253,1.1021,5.35572,-44.66309,6.0802,-1.88677,2.38723,"0.21643000000000001",68.29622,-8.408166,-1.112395,0.512697,89.91813,48.572056,-4.115275,4925.377084,109.98565,114.7186,1.76948,247.34424,153.4229,4.671866,5.860057,0.68488,3.64339,-1.03084,50,6.24348,1.55889,-109.64597,-1.80056,0.81584,23.27295,-27.83404,"Visitors","USA","Coleman Field","USA Baseball","USA",73.51799,129.38196,7.40063,2.01391,2.52769,-0.22367,2024-07-03,1899-12-31 00:18:09.9,"FlyBall","v3","Catcher 1","Right","Visitors",55.14185,-110.73198,11.63648,6.2972,-0.50171,-13.91702,-1.1027,1.52082,0.40792,196.582345,2.02137,86.88696,-21.97997,4.97784,-0.45794,-0.11088,0.04246,-0.00528,"2.4000000000000001E-4",2.51976,99.00664,-23.33973,2.4306,-0.5661,0.10979,-0.01067,0.00015,"3e-05",-0.22645,-6.20228,6.96988,-2.10261,0.24623,0.04532,-0.02053,"2.7100000000000002E-3","-1.2E-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Low",NA,NA,NA
280,2024-06-01,1899-12-31 00:18:50.9,4,1,"Pitcher 7","Right","Visitors","Hitter 4","Left","USA","Undefined",8,"Top",2,0,0,"Splitter","Changeup","StrikeSwinging","Undefined","Undefined","Undefined",0,0,74.54242,1.067322,-1.779597,1636.922063,321.436734,1899-12-31 04:45:00,6.18945,1.25591,5.35815,-55.09605,-2.98563,3.87284,2.59967,"-9.0829999999999994E-2",67.61206,-8.989905,-1.090525,0.519558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.515,-1.26169,-1.09874,50,6.24651,3.20678,-108.00205,0.20748,-2.92175,21.69489,-33.63979,"Visitors","USA","Coleman Field","USA Baseball","USA",72.54718,NA,6.93036,NA,NA,NA,2024-07-03,1899-12-31 00:18:50.9,NA,"v3","Catcher 1","Right","Visitors",55.14082,-109.02982,10.84744,6.19893,1.80112,-16.8199,-1.25393,3.3452,-1.46088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
281,2024-06-01,1899-12-31 00:19:13.5,4,2,"Pitcher 7","Right","Visitors","Hitter 4","Left","USA","Undefined",8,"Top",2,0,1,"Curveball","Curveball","StrikeCalled","Undefined","Undefined","Undefined",0,0,76.02512,1.781141,-0.326838,2876.128951,15.29093,1899-12-31 06:30:00,6.21676,1.23916,5.37946,-58.09302,-8.28567,-2.73205,3.04597,"0.70509999999999995",69.21183,-8.796792,-0.813424,0.507947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26181,-4.14914,-1.20794,50,6.33542,0.73591,-110.25651,1.45742,1.53439,21.82303,-37.21955,"Visitors","USA","Coleman Field","USA Baseball","USA",74.20549,NA,6.81329,NA,NA,NA,2024-07-03,1899-12-31 00:19:13.5,NA,"v3","Catcher 1","Right","Visitors",55.12137,-111.26556,10.91151,6.22824,3.17838,-18.60978,-1.24032,0.66497,0.76719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
282,2024-06-01,1899-12-31 00:19:37.7,4,3,"Pitcher 7","Right","Visitors","Hitter 4","Left","USA","Undefined",8,"Top",2,0,2,"Slider","Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,76.81347,-2.572387,-0.404257,3296.421631,124.32931,1899-12-31 10:15:00,6.27355,1.12194,5.52883,-46.28569,2.4037,-0.99799,0.00996,"0.66085000000000005",70.2535,-10.996484,-0.582893,0.502214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38201,2.44059,-1.0861,50,6.01875,0.8221,-111.32672,-6.47408,0.4721,22.83256,-29.15789,"Visitors","USA","Coleman Field","USA Baseball","USA",75.0526,NA,6.55997,NA,NA,NA,2024-07-03,1899-12-31 00:19:37.7,NA,"v3","Catcher 1","Right","Visitors",54.97227,-112.34188,11.41628,6.27778,-5.17768,-14.57894,-1.12219,0.80111,0.23605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA
